0,1,2,3,4,5,6
1.1354552339338544,1.4885280905758758,0.7718620228893711,0.22576319670485867,-0.24114568830111677,1.1962138031855938,0.3695446795733759
-0.2232219835188153,-0.4706686414918376,1.5785879865295551,1.5385136869166263,1.110060807786124,-0.7901147914939435,-1.1956396014449615
0.8335269633888167,0.14158033727932282,-0.7263433381566848,-0.3709415715732175,-0.8416819087843349,0.0044166463778714535,-1.1956396014449615
-0.6761143893363719,-1.2053674160172303,0.8871085891236831,0.34510415036047387,-0.5414137985427259,-1.187380510429851,-1.1956396014449615
0.9844910986613356,0.8762791118047154,0.31087575795212313,1.1804908259497806,0.6596586424237104,0.0044166463778714535,-1.1956396014449615
3.7018455335666745,2.3456766608555006,1.348094854060931,0.9418089186385501,0.3593905321821014,0.0044166463778714535,0.3695446795733759
-0.8270785246088908,-1.5727168032799266,-1.7635624342654928,-1.3256692008181394,0.059122421940492303,-0.7901147914939435,-1.5869356716995457
-0.6761143893363719,-0.5931184372460697,-0.15011050698512488,-0.8483053861956784,-0.9918159639051394,-0.7901147914939435,0.3695446795733759
-1.1290067951539284,-1.5727168032799266,-1.7635624342654928,-1.8030330154406002,-2.9435586804755984,-0.7901147914939435,-0.02175139068120847
0.8335269633888167,-0.22576904998337347,0.31087575795212313,0.10642224304924343,-0.3912797434219213,-1.187380510429851,-1.9782317419541302
-0.3741861187913342,-0.8380180287545339,-0.4958502056880609,1.2998317796053958,0.9599267526653195,-0.39284907255803597,-1.1956396014449615
-0.525150254063853,-1.3278172117714624,-1.0720830368596208,-1.3256692008181394,-2.34302245999238,0.7989480842496863,-0.4130474609357928
0.9844910986613356,-0.10331925422914136,-0.4958502056880609,0.22576319670485867,-0.6915478536635303,-1.187380510429851,-1.1956396014449615
-1.1290067951539284,-1.6951665990341587,-0.4958502056880609,-0.25160061791760224,-0.5414137985427259,-0.7901147914939435,-0.8043435311903772
0.9844910986613356,1.4885280905758758,1.348094854060931,0.5837860576717043,0.9599267526653195,0.0044166463778714535,0.3695446795733759
-0.3741861187913342,-0.7155682330003018,1.117601721592307,0.8224679649829348,0.20925647706129683,0.4016823653137789,-0.8043435311903772
0.0787062870262224,-0.4706686414918376,1.002355155357995,0.8224679649829348,-0.09101163318031222,-0.39284907255803597,-0.4130474609357928
-0.9780426598814096,-1.2053674160172303,-1.9940555667341169,-2.877101598341137,0.6596586424237104,-1.187380510429851,-0.4130474609357928
-0.9780426598814096,0.7538293160504833,0.31087575795212313,0.7031270113273196,0.059122421940492303,-0.7901147914939435,-0.8043435311903772
-0.8270785246088908,0.5089297245420191,0.5413688904207471,-0.012918710606371796,-1.141950019025944,-1.187380510429851,-2.3695278122087147
-0.6761143893363719,0.7538293160504833,-0.15011050698512488,-0.7289644325400632,-1.2920840741467485,-1.187380510429851,-1.9782317419541302
-0.9780426598814096,-1.4502670075256945,-1.5330693017968688,-1.8030330154406002,0.20925647706129683,1.5934795221215012,0.3695446795733759
2.343168316114005,1.1211787033131795,0.656615456655059,0.4644451040160891,1.110060807786124,0.4016823653137789,-0.02175139068120847
-0.2232219835188153,-0.8380180287545339,0.19562919171781112,-0.3709415715732175,-1.2920840741467485,-0.39284907255803597,-0.02175139068120847
0.0787062870262224,-0.8380180287545339,-0.7263433381566848,0.34510415036047387,1.110060807786124,-1.187380510429851,-0.8043435311903772
